"","(Intercept)","Mixed_Forest","Deciduous_Forest","Shrubs","Grasslands_Wetlands","Acricultural_Land","Barren","Urban","Water_Bodies","Coastal","Stand_Age","Pine_Volume","Spruce_Volume","Birch_Volume","Other_Deciduous_Volume","VMI_PC1","duration","linelength","polyAprMay1","polyDecFeb1","polyJunJul1"
"JX.1390602",1,1.45599381801575,-0.24336552958943,-0.673467311016388,-0.429797031104632,0.670444504011037,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.383812350093821,0.511095738093459,0.424534281281224,1.19657267432926,0.0868607988763472,0.882677932214118,0.568669405221049,-0.0931402706231456,-0.205222645534477,-0.279096331208283,1.6972936422379
"JX.1025525",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.324606255921697,1.38310189438551,0.642095375337847,0.285334103249981,-0.350549541747572,0.0208108195352934,-0.422344069871394,-0.209387441835966,0.788601853067936,-0.479123211274793,-0.225093043753815
"JX.1025526",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.207862442097881,2.40073339682101,0.0684280364885264,-0.143332896213625,-0.416080034541495,-0.0687904127209351,-0.768155897718184,-0.209387441835966,1.05632443277277,0.0704095914153907,-0.812735487074579
"JX.1245649",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.0870984236921925,1.64072255781655,0.0293417489874049,0.0811715560524809,-0.375425283573684,-0.492670621032576,0.40426412479465,-0.209387441835966,0.0703899756941503,-0.173662386635913,0.754689394920427
"JX.1025529",1,-0.660994619409533,-0.24336552958943,0.0797757747448847,-0.429797031104632,0.859772897159958,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.331015529740169,-0.151031890184205,1.6085015295061,0.337624108548657,0.27625566523231,0.442861091135044,0.588900425288762,0.20259867793978,0.330953786016425,0.683187833469887,0.404415404108278
"JX.1025530",1,-0.83202983956104,-0.24336552958943,0.581937831919067,-0.429797031104632,0.859772897159958,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.547056728022925,-0.574818640465869,1.34307889056765,-0.0256958686192942,0.289239912794212,0.376416660903775,-0.568064895026373,0.20259867793978,-0.819144852100298,0.462355918769594,0.216195282283039
"JX.1133085",1,-0.917547449636794,-0.24336552958943,0.833018860506158,-0.429797031104632,0.859772897159958,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.452499924177296,0.00881430963276629,0.770438845604808,0.526706299178087,0.0846575603943126,0.641379449546177,0.213638586423273,0.217859618605353,-0.299697874446995,1.35011514324388,0.291996336984275
"JX.1590775",1,-0.917547449636794,-0.24336552958943,0.833018860506158,-0.429797031104632,0.859772897159958,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.30147625787021,0.342726120665758,0.766147875340054,0.852790213879413,0.239191091776785,0.707863968390096,2.45865029970304,0.217859618605353,-0.091490583569585,-0.245080566062645,1.95059771126383
"JX.1025533",1,-0.917547449636794,-0.24336552958943,0.716895384312988,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,0.735455971058671,-0.144282977268413,-0.426955980766047,0.366395736517975,0.485168610393904,0.39191150078793,0.489157210308425,0.928749635530462,0.548368502389159,0.328203414924327,-0.886473206436649,0.428116242937314,0.326609498485345
"JX.1246414",1,-0.917547449636794,-0.24336552958943,0.731530781105929,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,0.735455971058671,-0.144282977268413,-0.354723938992825,0.624032369062629,0.538390178301219,0.891488629761316,0.589656693609767,0.782865809032864,0.126890066431299,0.229298765855442,0.0515436813877287,-0.141232655520652,0.758949703129034
"JX.1025535",1,-0.38989396585904,-0.24336552958943,0.359842169450725,-0.429797031104632,1.76255732313344,-0.116946563876709,-0.22777859853314,0.238951512664391,-0.144282977268413,-1.11328175218087,-1.37022244427923,1.37315123336067,0.689274638404844,0.134785338972202,1.34883375399332,0.299125264937276,-0.193854256960462,0.41788536547205,-0.528085014753759,-0.0552703774453279
"JX.1025536",1,-0.341925467333789,-0.24336552958943,0.359842169450725,-0.429797031104632,1.76255732313344,-0.116946563876709,-0.22777859853314,0.238951512664391,-0.144282977268413,-1.10487443056383,-1.27561196052884,0.90392629225821,0.316337121615459,0.590798204568347,1.27114111703012,1.07328527072709,-0.193854256960462,0.22998691318352,0.618319041627422,0.477533496546654
"JX.1025538",1,-0.293956968808539,-0.24336552958943,0.359842169450725,-0.429797031104632,1.76255732313344,-0.116946563876709,-0.22777859853314,0.238951512664391,-0.144282977268413,-1.12019846699773,-1.23571369905446,0.908542457355221,0.797697477591496,0.727403597008171,1.10083048719805,0.588900425288762,-0.193854256960462,-0.907051461077562,0.361250914138962,0.384175254729671
"JX.1246412",1,-0.269972719545914,-0.24336552958943,0.359842169450725,-0.429797031104632,1.76255732313344,-0.116946563876709,-0.22777859853314,0.238951512664391,-0.144282977268413,-0.45168728680063,-0.667705889295161,2.08105929349299,1.77947840966711,0.19764291311455,1.1856792163706,0.487041627388139,-0.147316759245996,0.0798580255226997,-0.18441009959471,0.760807138541783
"JX.1025540",1,0.0309205893852021,-0.24336552958943,0.0227119046114551,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.124917848880045,1.3535403161659,0.269197968619041,0.485428859758815,0.319029186431591,0.604208791296802,2.07935060047524,-0.193854256960462,0.220544522026593,0.578901431166555,0.481808546306156
"JX.1025541",1,0.0414591231521132,-0.24336552958943,-0.00755675693758155,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.193075510510989,1.42597872992776,0.207814233622747,0.490461602565821,0.36356687985798,0.660227409397204,1.32806038634686,-0.193854256960462,0.963953214933266,0.0622834994126888,-0.587749937317624
"JX.1011252",1,0.0625361906859352,-0.24336552958943,-0.0680940800356549,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.189147858116417,1.62234786073455,0.130668584604753,0.255014310697119,0.475827180669913,0.481852013225379,1.92050024061944,-0.2016195545345,0.429624207739153,-0.196137421807565,0.944575311996782
"JX.1025546",1,0.06291710154498,-0.24336552958943,0.818814171618046,-0.429797031104632,0.626908349743442,-0.116946563876709,-0.22777859853314,1.9769693692732,-0.144282977268413,-0.549735727406542,-0.505764524452749,1.34118618414003,0.434533190255064,0.872699742703029,1.17585062976682,0.767912401919586,-0.120212763335234,0.253928926931904,0.542757727663073,0.524161199636054
"JX.1025547",1,0.205377762827802,-0.24336552958943,0.54603153500745,-0.429797031104632,0.626908349743442,-0.116946563876709,-0.22777859853314,1.9769693692732,-0.144282977268413,-0.567961512307869,-0.311561941552122,1.20551174794549,0.643643591689523,0.744808460888927,1.18127975379557,0.192071202490446,-0.120212763335234,0.990526015374464,0.0318327700790538,-0.546073264020322
"JX.1025548",1,0.347838424110624,-0.24336552958943,0.273248898396855,-0.429797031104632,0.626908349743442,-0.116946563876709,-0.22777859853314,1.9769693692732,-0.144282977268413,-0.586187297209197,-0.117359358651494,1.06983731175094,0.852753993123981,0.616917179074825,1.18670887782433,0.192071202490446,-0.120212763335234,-0.936577636450584,0.262382993085414,0.455497719703632
"JX.53572",1,0.490299085393446,-0.24336552958943,0.000466261786259371,-0.429797031104632,0.626908349743442,-0.116946563876709,-0.22777859853314,1.9769693692732,-0.144282977268413,-0.561262053713779,-0.238896761179923,1.12927219573192,0.85741860774277,0.755467650969156,1.1282504352462,0.256537357375066,-1.0397795891759,0.814764733044426,-0.00745253974015194,-0.570051551009559
"JX.1016282",1,0.490299085393446,-0.24336552958943,0.000466261786259371,-0.429797031104632,0.626908349743442,-0.116946563876709,-0.22777859853314,1.9769693692732,-0.144282977268413,-0.536336810218362,-0.360434163708353,1.1887070797129,0.862083222361559,0.894018122863487,1.06979199266808,0.235127113200435,-1.0397795891759,0.398874608354758,-0.236451461849747,0.948688204696441
"JX.1140359",1,0.490299085393446,-0.24336552958943,0.000466261786259371,-0.429797031104632,0.626908349743442,-0.116946563876709,-0.22777859853314,1.9769693692732,-0.144282977268413,-0.479045649746081,-0.272911670089799,1.21659825719823,0.959470753200155,0.955381344274685,1.10653393913119,0.669135193983564,-1.0397795891759,-0.325159623492896,1.30237372045009,0.365635356757291
"JX.1274564",1,0.490299085393446,-0.24336552958943,0.000466261786259371,-0.429797031104632,0.626908349743442,-0.116946563876709,-0.22777859853314,1.9769693692732,-0.144282977268413,-0.421754489273801,-0.185389176471246,1.24448943468355,1.05685828403875,1.01674456568588,1.1432758855943,0.425068059884982,-0.120212763335234,0.0725397395792025,-0.286498085628291,0.760810335504618
"JX.1422499",1,0.490299085393446,-0.24336552958943,0.000466261786259371,-0.429797031104632,0.626908349743442,-0.116946563876709,-0.22777859853314,1.9769693692732,-0.144282977268413,-0.421754489273801,-0.185389176471246,1.24448943468355,1.05685828403875,1.01674456568588,1.1432758855943,1.27438781672959,-0.120212763335234,-0.215476685394335,-0.358253704754481,2.05795669664092
"JX.1025551",1,2.64657157898623,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.516452544942243,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.450732467559832,-0.412541002932934,1.50461459625957,1.48674989134202,1.28859061568445,1.36582564361482,1.054657345382,-0.143442828283614,0.253759672441382,0.459678320141838,0.500662989900649
"JX.1025552",1,2.65089172326335,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.522320284647858,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.42225265116455,-0.299134508745434,1.56301143790266,1.66287043955705,1.03957123812137,1.4713110705476,1.32806038634686,-0.302804718894636,1.04031342168059,-0.0386442425910191,-0.556099827546415
"JX.58042",1,2.65953201181759,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.425308335907453,-0.220164502513686,1.61608888768974,1.76359887126555,0.85301575452262,1.48718807519419,0.960621650834388,-0.302804718894636,0.81585136233059,-0.0300889884389208,-0.576369460026812
"JX.1135347",1,2.65953201181759,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.453672964182894,-0.152856290650974,1.66509657859801,1.63215565978606,1.15557911744446,1.32765275979025,0.767912401919586,-0.30670524806017,-0.33581245475508,1.23485711729511,0.308005661256064
"JX.1025555",1,2.26493811439097,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.00393292072733573,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.53316038583953,-0.374136648131904,2.36451579597872,0.956126548005583,0.805488018617511,1.20837007931622,1.31022393706871,-0.999558529522228,1.01442382201391,-0.10671309133007,-0.579715792079939
"JX.1131153",1,2.26493811439097,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.00393292072733573,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.622168259713271,-0.618269581972214,2.24327518964511,1.19633810719671,0.466379267261944,1.21959403415109,-0.187228496737357,-0.209387441835966,-0.387155456670872,1.17254463912514,0.211360053589533
"JX.1024473",1,-0.917547449636794,-0.24336552958943,-0.085680341494313,-0.429797031104632,-0.439057386031868,-0.116946563876709,-0.22777859853314,-0.305408797141386,1.22612914470167,0.692973508337543,1.24550975834865,-0.465347287916567,-0.338424272363992,1.0108624275755,0.601157974446171,1.054657345382,-0.209387441835966,0.0960229886446134,1.13781049385986,-1.55582758458137
"JX.1024474",1,-0.917547449636794,-0.24336552958943,0.0110440965283068,-0.429797031104632,-0.439057386031868,-0.116946563876709,-0.22777859853314,-0.305408797141386,1.22612914470167,0.801274073043061,1.25778600707719,-0.327644976606034,-0.0406422663090495,1.48533617985944,0.653674880174701,0.748289326840732,-0.209387441835966,0.2836391955453,1.85690899362134,0.177778800651101
"JX.1024475",1,-0.917547449636794,-0.24336552958943,0.204492972573547,-0.429797031104632,-0.439057386031868,-0.116946563876709,-0.22777859853314,-0.305408797141386,1.22612914470167,0.72301482438682,1.13303065610993,-0.385313203704598,-0.144007789455584,1.31882360350755,0.706994618788922,0.148697533107936,-0.209387441835966,0.662207236657544,1.79403673873477,-0.549009141566
"JX.1024476",1,-0.917547449636794,-0.24336552958943,0.301217410596167,-0.429797031104632,-0.439057386031868,-0.116946563876709,-0.22777859853314,-0.305408797141386,1.22612914470167,0.536455011025062,0.995999056414127,-0.580683742113694,-0.54515531865706,0.677837274871722,0.707797451674613,0.192071202490446,-0.209387441835966,-0.199654713792485,1.89658783321663,0.356800194717964
"JX.48959",1,-0.917547449636794,-0.24336552958943,0.397941848618787,-0.429797031104632,-0.439057386031868,-0.116946563876709,-0.22777859853314,-0.305408797141386,1.22612914470167,0.527550638294856,0.974439689288675,-0.540368048726761,-0.466026950335966,0.727906358760198,0.675647222089974,-0.11848963681092,-0.209387441835966,0.734975229377778,1.64061127032554,-0.535756487311544
"JX.1019577",1,-0.917547449636794,-0.24336552958943,0.397941848618787,-0.429797031104632,-0.439057386031868,-0.116946563876709,-0.22777859853314,-0.305408797141386,1.22612914470167,0.518646265564652,0.952880322163222,-0.500052355339828,-0.386898582014873,0.777975442648675,0.643496992505335,0.941632601920034,-0.209387441835966,0.491641217049733,1.66839485469299,0.816736582636783
"JX.1153249",1,-0.917547449636794,-0.24336552958943,0.397941848618787,-0.429797031104632,-0.439057386031868,-0.116946563876709,-0.22777859853314,-0.305408797141386,1.22612914470167,0.57552180239896,0.967992758742189,-0.463453564957381,-0.413198597357847,0.571346647286986,0.615128542505261,1.41643957850772,-0.209387441835966,0.305064186349741,2.71006468739756,0.383511884939404
"JX.1241814",1,-0.917547449636794,-0.24336552958943,0.397941848618787,-0.429797031104632,-0.439057386031868,-0.116946563876709,-0.22777859853314,-0.305408797141386,1.22612914470167,0.632397339233268,0.983105195321157,-0.426854774574933,-0.439498612700822,0.364717851925297,0.586760092505188,1.14721210114738,-0.209387441835966,0.116806512658502,1.54953559853407,0.687689046103407
"JX.1602113",1,-0.917547449636794,-0.24336552958943,0.397941848618787,-0.429797031104632,-0.439057386031868,-0.116946563876709,-0.22777859853314,-0.305408797141386,1.22612914470167,0.632397339233268,0.983105195321157,-0.426854774574933,-0.439498612700822,0.364717851925297,0.586760092505188,0.728600512694124,-0.209387441835966,0.218209582908983,1.79151774351005,0.673861471364052
"JX.1025557",1,1.01010092681362,-0.24336552958943,-0.483207152708158,-0.429797031104632,2.38103732169046,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.31629535189929,-1.22186651712901,0.0279548468883275,0.347323207949244,0.654443674052315,0.985538979165217,1.29233319105758,-0.197736582139474,0.273080652172812,0.358386723272338,0.493601787022023
"JX.1025558",1,1.05647047538803,-0.24336552958943,-0.546627205477568,-0.429797031104632,2.36304291992657,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.31013575970526,-1.2772964966132,0.114354809314038,0.652639137226487,0.504655668658785,1.11435537344429,1.14721210114738,-0.197736582139474,1.1142103959522,-0.137174274325273,-0.521221318129238
"JX.1025559",1,1.10284002396244,-0.24336552958943,-0.610047258246978,-0.429797031104632,2.34504851816269,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.30397616751123,-1.33272647609739,0.200754771739749,0.95795506650373,0.354867663265255,1.24317176772337,1.03597018964999,-0.197736582139474,-1.00511890401717,0.103100551665066,0.489827949992946
"JX.62748",1,1.14920957253685,-0.24336552958943,-0.673467311016388,-0.429797031104632,2.3270541163988,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.2699328777361,-1.22541415777316,0.209289306720754,0.967426904222434,0.364554572542895,1.11161722026663,1.85573809190301,0.350968046015735,0.811733145535246,-0.0412192154873977,-0.646155961962956
"JX.1014871",1,1.14920957253685,-0.24336552958943,-0.673467311016388,-0.429797031104632,2.3270541163988,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.23588958796098,-1.11810183944893,0.217823841701758,0.976898741941138,0.374241481820536,0.980062672809903,0.865056853760612,-0.174452331758967,0.325385854274433,-0.370461220970006,0.784658967889624
"JX.1131236",1,1.14920957253685,-0.24336552958943,-0.673467311016388,-0.429797031104632,2.3270541163988,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.993604810473881,-0.874490918930234,0.36252579531495,1.32640372697219,0.249102268277813,1.01284197894666,-0.54352579663607,-0.197736582139474,-0.315683226867554,1.16281385386817,0.238690888948555
"JX.1248536",1,1.14920957253685,-0.24336552958943,-0.673467311016388,-0.429797031104632,2.3270541163988,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.751320032986785,-0.630879998411539,0.507227748928142,1.67590871200325,0.12396305473509,1.04562128508342,-0.11848963681092,-1.39266485147251,0.0900958354999117,-0.554637090344677,0.693408767850602
"JX.1025561",1,0.866672136813279,-0.24336552958943,0.832069593857435,-0.429797031104632,-0.0822398067267305,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.656744430369503,0.413024853897355,-0.129959865845142,0.656982394511027,1.01723837744105,0.540618371323342,1.92050024061944,-0.0622387604752004,0.399013412494006,-0.633360355923092,0.0758557177642198
"JX.1025562",1,0.866672136813279,-0.24336552958943,0.832069593857435,-0.429797031104632,-0.0822398067267306,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.595360461500147,0.52576160990627,-0.139910262910196,1.56034696355984,1.56332012689715,0.799760212498666,0.979549543285635,-0.151191334628399,1.04154503791845,-0.146727796955315,-0.522651248566037
"JX.1246735",1,0.866672136813279,-0.24336552958943,0.832069593857435,-0.429797031104632,-0.0822398067267306,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.374396825477309,0.894376342404577,-0.262081524266729,1.59743288467552,0.404609058752154,0.223650713114565,0.170424380500126,-0.174452331758967,0.0531858363715422,-0.572354023425195,0.664146789324357
"JX.1598472",1,0.866672136813279,-0.24336552958943,0.832069593857435,-0.429797031104632,-0.0822398067267306,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.374396825477309,0.894376342404577,-0.262081524266729,1.59743288467552,0.404609058752154,0.223650713114565,-0.54352579663607,-0.174452331758967,0.301164068263184,0.241262774934886,0.862052110087502
"JX.1025564",1,1.13927324069948,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.129181724371651,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.191640241949695,1.56796505124811,-0.14052149542879,0.705766762909096,0.426325830459225,0.0170204676393304,1.83943543089139,-0.224930992534649,0.501660928318158,-0.747228269692296,-0.0179595121305032
"JX.1025565",1,1.13927324069948,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.129181724371651,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.206363930966178,1.43366915591162,0.0118439735744329,0.658716814524992,0.451490883531208,0.190865297048812,1.45142245278639,-0.224930992534649,0.362475464104157,0.289926030831664,0.868361493870491
"JX.64343",1,1.13927324069948,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.129181724371651,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.264769257483401,1.41308563035828,-0.0411281374877102,0.686672009580182,0.339578873966336,0.33515711516194,0.960621650834388,-0.221044132307395,0.796581699942404,-0.130382316830477,-0.771164313551147
"JX.1258927",1,1.13927324069948,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.129181724371651,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.30304608488521,1.17987282556567,0.0566540290964538,1.34365884522244,0.43615589901736,-0.0395226568309149,-0.0731063570391391,-0.197736582139474,0.184134866994854,-0.740725530167746,0.518854063704874
"JX.1598384",1,1.13927324069948,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.129181724371651,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.30304608488521,1.17987282556567,0.0566540290964538,1.34365884522244,0.43615589901736,-0.0395226568309149,0.425068059884982,-0.197736582139474,0.317149420683743,0.133393801645288,0.770536562132373
"JX.1025568",1,0.546207703122525,-0.24336552958943,0.519208308229235,-0.429797031104632,0.058148055185223,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.201970283102727,0.492947313731539,-0.208413952428525,-0.190461449726494,-0.423508074426551,-0.526023948821936,-0.303610627052217,-0.2016195545345,1.2587456931994,-0.415224699074442,-0.709898428032217
"JX.1025569",1,0.546207703122525,-0.24336552958943,0.519208308229235,-0.429797031104632,0.058148055185223,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.201970283102727,0.492947313731539,-0.208413952428525,-0.190461449726494,-0.423508074426551,-0.526023948821936,-1.00171400283565,-0.2016195545345,-1.14225167450141,-0.175127135711027,0.384632242807411
"JX.49513",1,0.546207703122525,-0.24336552958943,0.519208308229235,-0.429797031104632,0.058148055185223,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.187647586013985,0.618586476106514,-0.196108248606017,0.101165186989643,-0.258474543029715,-0.368102300561752,-0.617452627056366,-0.2016195545345,1.00100433675556,-0.22133670366669,-0.708925485673158
"JX.1025572",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.418636999973337,2.42301190887449,-0.556124975236345,-0.427535192793294,-0.727265858820436,-1.05967404621463,-0.187228496737357,-0.186091547387652,1.26279976331569,-0.496616233668669,-0.737759959223453
"JX.1025573",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.487801524101244,2.88498920385071,-0.651982706308493,-0.593528030158789,-0.812638774099173,-1.02795530813919,-0.422344069871394,-0.186091547387652,-1.22598874934008,-0.258953699022481,0.357257182795704
"JX.49505",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.503830690724405,2.73903498550326,-0.685636065607999,-0.46182813983723,-0.77694505571142,-1.12739890701336,-1.02824725569608,-0.193854256960462,0.990330329360769,-0.291803262675195,-0.719259312850437
"JX.1127842",1,-0.917547449636794,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.464275918896045,2.5497525933099,-0.725250982525975,-0.327841109218471,-0.741986544365444,-1.41475649616563,-0.0731063570391391,-0.193854256960462,-0.399882157795426,0.917603663159771,0.00424126351711664
"JX.1025576",1,1.81245972268152,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.39430024284523,0.898961680283437,0.38790269634817,1.05342183624199,-0.174156766006842,0.40156725921262,0.192071202490446,-0.7119991998492,-0.550500270795168,1.31677966230244,0.00133988060850207
"JX.59556",1,1.82984830339692,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.314256369884706,0.918571873374695,0.605187319505276,1.0002532239092,-0.0186612791603793,0.619360093148355,-0.717490881135236,-0.680266211483636,0.839067435325374,0.59629151684199,-0.656309205141772
"JX.1127100",1,1.82984830339692,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.39260867593584,1.04029450923618,0.670196741583231,0.910636545175323,-0.111720887366706,0.81837720648465,0.299125264937276,-0.66441591494985,-0.046270489080738,2.01000209460508,-0.0337534869129836
"JX.1392073",1,1.82984830339692,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.551004854947496,1.14240695200641,0.51792154050408,0.874188478774232,-0.360275982419497,0.799601485885209,0.299125264937276,-0.743775480163179,0.0716849902331401,0.578789864557059,1.1727766082352
"JX.1592325",1,1.82984830339692,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.534055764059088,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.551004854947496,1.14240695200641,0.51792154050408,0.874188478774232,-0.360275982419497,0.799601485885209,0.320304046509022,-0.747750565053407,0.167346505063654,1.07824022188035,0.530006046956816
"JX.57615",1,1.03659781171329,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.0841957199619356,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,0.165852165871475,0.630568261921203,1.83875264852666,1.0427548878835,0.981289581165988,0.419775174670747,0.708845517535213,-0.139569541526974,1.18410461745076,0.19463337444177,-0.482451039275825
"JX.1127259",1,1.03659781171329,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.0841957199619356,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.0504147484246456,0.165031382321552,1.62390389621086,1.98052266540276,2.1095716675859,0.791265083504283,0.979549543285635,-0.139569541526974,-0.034861895299643,1.7628944940677,0.323587480551904
"JX.1591113",1,1.03659781171329,-0.24336552958943,-0.673467311016388,-0.429797031104632,-0.0841957199619356,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.0288579089829399,0.0218382832327313,1.82318537440906,2.16189559526047,2.4203235943699,0.717461299591999,1.96860778502726,-0.139569541526974,0.46206959800528,0.830390450712862,0.754556720962373
"JX.1025580",1,-0.0420384905395669,-0.24336552958943,-0.114661251649557,-0.429797031104632,2.04241539758824,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.0441173850513,-0.332498891512579,-0.28142584245097,-0.453391837965776,-0.200537312279117,0.544811267876803,1.4339570446098,0.909268638013336,0.599856664615877,1.02608839083763,0.616737961646571
"JX.1025581",1,0.0649681600167608,-0.24336552958943,-0.300929938105168,-0.429797031104632,2.02920272496441,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.08335509517383,-0.311832308341782,-0.347705091819884,-0.484320497393297,-0.246338644763742,0.70380734521201,1.18382969951786,0.920373291314291,1.04112166983669,0.340688449415707,-0.685397970445004
"JX.1244884",1,0.278981461129416,-0.24336552958943,-0.673467311016388,-0.429797031104632,2.00277737971674,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-0.668297403953925,-0.063121546446707,0.0711005222762901,1.34313275694425,0.000261810067945834,0.862803422547217,1.25638747945416,0.214045320740856,0.368492422599536,0.3587225893023,0.723569980981432
"JX.1025584",1,-0.697902219547489,-0.24336552958943,2.27055829648991,-0.429797031104632,2.74755487340751,-0.116946563876709,-0.22777859853314,-0.305408797141386,-0.144282977268413,-1.32844009816674,-0.71949200945371,-0.441108438942483,-0.301043153930151,-0.0925169416370522,0.558583954400358,0.213638586423273,1.79914725748593,0.579753095399974,0.989889496497239,0.482280275934791
